area,sitio,arquivo_de_som,det,data,horario
Porongos,Por06,20191021_091500.WAV,1,21/10/2019,09:15:00
Porongos,Por06,20191021_093000.WAV,0,21/10/2019,09:30:00
Porongos,Por06,20191021_094500.WAV,1,21/10/2019,09:45:00
Porongos,Por06,20191021_100000.WAV,1,21/10/2019,10:00:00
Porongos,Por06,20191021_101500.WAV,0,21/10/2019,10:15:00
Porongos,Por06,20191021_103000.WAV,0,21/10/2019,10:30:00
Porongos,Por06,20191021_104500.WAV,0,21/10/2019,10:45:00
Porongos,Por06,20191021_110000.WAV,0,21/10/2019,11:00:00
Porongos,Por06,20191021_111500.WAV,0,21/10/2019,11:15:00
Porongos,Por06,20191021_113000.WAV,0,21/10/2019,11:30:00
Porongos,Por06,20191021_114500.WAV,1,21/10/2019,11:45:00
Porongos,Por06,20191021_120000.WAV,0,21/10/2019,12:00:00
Porongos,Por06,20191021_121500.WAV,1,21/10/2019,12:15:00
Porongos,Por06,20191021_123000.WAV,1,21/10/2019,12:30:00
Porongos,Por06,20191021_124500.WAV,0,21/10/2019,12:45:00
Porongos,Por06,20191021_130000.WAV,0,21/10/2019,13:00:00
Porongos,Por06,20191021_131500.WAV,1,21/10/2019,13:15:00
Porongos,Por06,20191021_133000.WAV,0,21/10/2019,13:30:00
Porongos,Por06,20191021_134500.WAV,1,21/10/2019,13:45:00
Porongos,Por06,20191021_140000.WAV,1,21/10/2019,14:00:00
Porongos,Por06,20191021_141500.WAV,1,21/10/2019,14:15:00
Porongos,Por06,20191021_143000.WAV,0,21/10/2019,14:30:00
Porongos,Por06,20191021_144500.WAV,1,21/10/2019,14:45:00
Porongos,Por06,20191021_150000.WAV,1,21/10/2019,15:00:00
Porongos,Por06,20191021_151500.WAV,0,21/10/2019,15:15:00
Porongos,Por06,20191021_153000.WAV,0,21/10/2019,15:30:00
Porongos,Por06,20191021_154500.WAV,0,21/10/2019,15:45:00
Porongos,Por06,20191021_160000.WAV,0,21/10/2019,16:00:00
Porongos,Por06,20191021_161500.WAV,0,21/10/2019,16:15:00
Porongos,Por06,20191021_163000.WAV,0,21/10/2019,16:30:00
Porongos,Por06,20191021_164500.WAV,0,21/10/2019,16:45:00
Porongos,Por06,20191021_170000.WAV,0,21/10/2019,17:00:00
Porongos,Por06,20191021_171500.WAV,1,21/10/2019,17:15:00
Porongos,Por06,20191021_173000.WAV,1,21/10/2019,17:30:00
Porongos,Por06,20191021_174500.WAV,1,21/10/2019,17:45:00
Porongos,Por06,20191021_180000.WAV,1,21/10/2019,18:00:00
Porongos,Por06,20191021_181500.WAV,1,21/10/2019,18:15:00
Porongos,Por06,20191022_060000.WAV,1,22/10/2019,06:00:00
Porongos,Por06,20191022_061500.WAV,1,22/10/2019,06:15:00
Porongos,Por06,20191022_063000.WAV,0,22/10/2019,06:30:00
Porongos,Por06,20191022_064500.WAV,1,22/10/2019,06:45:00
Porongos,Por06,20191022_070000.WAV,1,22/10/2019,07:00:00
Porongos,Por06,20191022_071500.WAV,1,22/10/2019,07:15:00
Porongos,Por06,20191022_073000.WAV,1,22/10/2019,07:30:00
Porongos,Por06,20191022_074500.WAV,1,22/10/2019,07:45:00
Porongos,Por06,20191022_080000.WAV,1,22/10/2019,08:00:00
Porongos,Por06,20191022_081500.WAV,1,22/10/2019,08:15:00
Porongos,Por06,20191022_083000.WAV,1,22/10/2019,08:30:00
Porongos,Por06,20191022_084500.WAV,0,22/10/2019,08:45:00
Porongos,Por06,20191022_090000.WAV,1,22/10/2019,09:00:00
Porongos,Por08,20191018_143000.WAV,0,18/10/2019,14:30:00
Porongos,Por08,20191018_144500.WAV,0,18/10/2019,14:45:00
Porongos,Por08,20191018_150000.WAV,1,18/10/2019,15:00:00
Porongos,Por08,20191018_151500.WAV,0,18/10/2019,15:15:00
Porongos,Por08,20191018_153000.WAV,0,18/10/2019,15:30:00
Porongos,Por08,20191018_154500.WAV,0,18/10/2019,15:45:00
Porongos,Por08,20191018_160000.WAV,1,18/10/2019,16:00:00
Porongos,Por08,20191018_161500.WAV,0,18/10/2019,16:15:00
Porongos,Por08,20191018_163000.WAV,1,18/10/2019,16:30:00
Porongos,Por08,20191018_164500.WAV,0,18/10/2019,16:45:00
Porongos,Por08,20191018_170000.WAV,0,18/10/2019,17:00:00
Porongos,Por08,20191018_171500.WAV,0,18/10/2019,17:15:00
Porongos,Por08,20191018_173000.WAV,0,18/10/2019,17:30:00
Porongos,Por08,20191018_174500.WAV,0,18/10/2019,17:45:00
Porongos,Por08,20191018_180000.WAV,0,18/10/2019,18:00:00
Porongos,Por08,20191018_181500.WAV,0,18/10/2019,18:15:00
Porongos,Por08,20191019_060000.WAV,1,19/10/2019,06:00:00
Porongos,Por08,20191019_061500.WAV,0,19/10/2019,06:15:00
Porongos,Por08,20191019_063000.WAV,1,19/10/2019,06:30:00
Porongos,Por08,20191019_064500.WAV,1,19/10/2019,06:45:00
Porongos,Por08,20191019_070000.WAV,0,19/10/2019,07:00:00
Porongos,Por08,20191019_071500.WAV,1,19/10/2019,07:15:00
Porongos,Por08,20191019_073000.WAV,1,19/10/2019,07:30:00
Porongos,Por08,20191019_074500.WAV,1,19/10/2019,07:45:00
Porongos,Por08,20191019_080000.WAV,0,19/10/2019,08:00:00
Porongos,Por08,20191019_081500.WAV,1,19/10/2019,08:15:00
Porongos,Por08,20191019_083000.WAV,1,19/10/2019,08:30:00
Porongos,Por08,20191019_084500.WAV,0,19/10/2019,08:45:00
Porongos,Por08,20191019_090000.WAV,0,19/10/2019,09:00:00
Porongos,Por08,20191019_091500.WAV,0,19/10/2019,09:15:00
Porongos,Por08,20191019_093000.WAV,1,19/10/2019,09:30:00
Porongos,Por08,20191019_094500.WAV,0,19/10/2019,09:45:00
Porongos,Por08,20191019_100000.WAV,0,19/10/2019,10:00:00
Porongos,Por08,20191019_101500.WAV,0,19/10/2019,10:15:00
Porongos,Por08,20191019_103000.WAV,1,19/10/2019,10:30:00
Porongos,Por08,20191019_104500.WAV,1,19/10/2019,10:45:00
Porongos,Por08,20191019_110000.WAV,0,19/10/2019,11:00:00
Porongos,Por08,20191019_111500.WAV,0,19/10/2019,11:15:00
Porongos,Por08,20191019_113000.WAV,1,19/10/2019,11:30:00
Porongos,Por08,20191019_114500.WAV,0,19/10/2019,11:45:00
Porongos,Por08,20191019_120000.WAV,0,19/10/2019,12:00:00
Porongos,Por08,20191019_121500.WAV,0,19/10/2019,12:15:00
Porongos,Por08,20191019_123000.WAV,0,19/10/2019,12:30:00
Porongos,Por08,20191019_124500.WAV,0,19/10/2019,12:45:00
Porongos,Por08,20191019_130000.WAV,0,19/10/2019,13:00:00
Porongos,Por08,20191019_131500.WAV,0,19/10/2019,13:15:00
Porongos,Por08,20191019_133000.WAV,0,19/10/2019,13:30:00
Porongos,Por08,20191019_134500.WAV,0,19/10/2019,13:45:00
Porongos,Por08,20191019_140000.WAV,1,19/10/2019,14:00:00
Porongos,Por08,20191019_141500.WAV,0,19/10/2019,14:15:00
Porongos,Por08,20191019_143000.WAV,0,19/10/2019,14:30:00
Porongos,Por08,20191019_144500.WAV,0,19/10/2019,14:45:00
Porongos,Por08,20191019_150000.WAV,0,19/10/2019,15:00:00
Porongos,Por08,20191019_151500.WAV,1,19/10/2019,15:15:00
Porongos,Por08,20191019_153000.WAV,0,19/10/2019,15:30:00
Porongos,Por08,20191019_154500.WAV,0,19/10/2019,15:45:00
Porongos,Por08,20191019_160000.WAV,0,19/10/2019,16:00:00
Porongos,Por08,20191019_161500.WAV,0,19/10/2019,16:15:00
Porongos,Por08,20191019_163000.WAV,0,19/10/2019,16:30:00
Porongos,Por08,20191019_164500.WAV,0,19/10/2019,16:45:00
Porongos,Por08,20191019_170000.WAV,1,19/10/2019,17:00:00
Porongos,Por08,20191019_171500.WAV,0,19/10/2019,17:15:00
Porongos,Por08,20191019_173000.WAV,1,19/10/2019,17:30:00
Porongos,Por08,20191019_174500.WAV,1,19/10/2019,17:45:00
Porongos,Por08,20191019_180000.WAV,1,19/10/2019,18:00:00
Porongos,Por08,20191019_181500.WAV,0,19/10/2019,18:15:00
Porongos,Por08,20191020_060000.WAV,0,20/10/2019,06:00:00
Porongos,Por08,20191020_061500.WAV,0,20/10/2019,06:15:00
Porongos,Por08,20191020_063000.WAV,1,20/10/2019,06:30:00
Porongos,Por08,20191020_064500.WAV,0,20/10/2019,06:45:00
Porongos,Por08,20191020_070000.WAV,1,20/10/2019,07:00:00
Porongos,Por08,20191020_071500.WAV,0,20/10/2019,07:15:00
Porongos,Por08,20191020_073000.WAV,0,20/10/2019,07:30:00
Porongos,Por08,20191020_074500.WAV,0,20/10/2019,07:45:00
Porongos,Por08,20191020_080000.WAV,0,20/10/2019,08:00:00
Porongos,Por08,20191020_081500.WAV,0,20/10/2019,08:15:00
Porongos,Por08,20191020_083000.WAV,1,20/10/2019,08:30:00
Porongos,Por08,20191020_084500.WAV,0,20/10/2019,08:45:00
Porongos,Por08,20191020_090000.WAV,1,20/10/2019,09:00:00
Porongos,Por08,20191020_091500.WAV,0,20/10/2019,09:15:00
Porongos,Por08,20191020_093000.WAV,0,20/10/2019,09:30:00
Porongos,Por08,20191020_094500.WAV,0,20/10/2019,09:45:00
Porongos,Por08,20191020_100000.WAV,0,20/10/2019,10:00:00
Porongos,Por08,20191020_101500.WAV,0,20/10/2019,10:15:00
Porongos,Por08,20191020_103000.WAV,0,20/10/2019,10:30:00
Porongos,Por08,20191020_104500.WAV,0,20/10/2019,10:45:00
Porongos,Por08,20191020_110000.WAV,0,20/10/2019,11:00:00
Porongos,Por08,20191020_111500.WAV,0,20/10/2019,11:15:00
Porongos,Por08,20191020_113000.WAV,0,20/10/2019,11:30:00
Porongos,Por08,20191020_114500.WAV,0,20/10/2019,11:45:00
Porongos,Por08,20191020_120000.WAV,1,20/10/2019,12:00:00
Porongos,Por08,20191020_121500.WAV,1,20/10/2019,12:15:00
Porongos,Por08,20191020_123000.WAV,0,20/10/2019,12:30:00
Porongos,Por08,20191020_124500.WAV,1,20/10/2019,12:45:00
Porongos,Por08,20191020_130000.WAV,0,20/10/2019,13:00:00
Porongos,Por08,20191020_131500.WAV,0,20/10/2019,13:15:00
Porongos,Por08,20191020_133000.WAV,0,20/10/2019,13:30:00
Porongos,Por08,20191020_134500.WAV,0,20/10/2019,13:45:00
Porongos,Por08,20191020_140000.WAV,0,20/10/2019,14:00:00
Porongos,Por08,20191020_141500.WAV,0,20/10/2019,14:15:00
Porongos,Por08,20191020_143000.WAV,0,20/10/2019,14:30:00
Porongos,Por08,20191020_144500.WAV,0,20/10/2019,14:45:00
Porongos,Por08,20191020_150000.WAV,0,20/10/2019,15:00:00
Porongos,Por08,20191020_151500.WAV,1,20/10/2019,15:15:00
Porongos,Por08,20191020_153000.WAV,0,20/10/2019,15:30:00
Porongos,Por08,20191020_154500.WAV,0,20/10/2019,15:45:00
Porongos,Por08,20191020_160000.WAV,0,20/10/2019,16:00:00
Porongos,Por08,20191020_161500.WAV,0,20/10/2019,16:15:00
Porongos,Por08,20191020_163000.WAV,0,20/10/2019,16:30:00
Porongos,Por08,20191020_164500.WAV,0,20/10/2019,16:45:00
Porongos,Por08,20191020_170000.WAV,0,20/10/2019,17:00:00
Porongos,Por08,20191020_171500.WAV,0,20/10/2019,17:15:00
Porongos,Por08,20191020_173000.WAV,0,20/10/2019,17:30:00
Porongos,Por08,20191020_174500.WAV,1,20/10/2019,17:45:00
Porongos,Por08,20191020_180000.WAV,0,20/10/2019,18:00:00
Porongos,Por08,20191020_181500.WAV,1,20/10/2019,18:15:00
Porongos,Por08,20191021_060000.WAV,0,21/10/2019,06:00:00
Porongos,Por08,20191021_061500.WAV,1,21/10/2019,06:15:00
Porongos,Por08,20191021_063000.WAV,1,21/10/2019,06:30:00
Porongos,Por08,20191021_064500.WAV,0,21/10/2019,06:45:00
Porongos,Por08,20191021_070000.WAV,0,21/10/2019,07:00:00
Porongos,Por08,20191021_071500.WAV,0,21/10/2019,07:15:00
Porongos,Por08,20191021_073000.WAV,0,21/10/2019,07:30:00
Porongos,Por08,20191021_074500.WAV,0,21/10/2019,07:45:00
Porongos,Por08,20191021_080000.WAV,0,21/10/2019,08:00:00
Porongos,Por08,20191021_081500.WAV,0,21/10/2019,08:15:00
Porongos,Por08,20191021_083000.WAV,0,21/10/2019,08:30:00
Porongos,Por08,20191021_084500.WAV,0,21/10/2019,08:45:00
Porongos,Por08,20191021_090000.WAV,1,21/10/2019,09:00:00
Porongos,Por08,20191021_091500.WAV,0,21/10/2019,09:15:00
Porongos,Por08,20191021_093000.WAV,0,21/10/2019,09:30:00
Porongos,Por08,20191021_094500.WAV,0,21/10/2019,09:45:00
Porongos,Por08,20191021_100000.WAV,0,21/10/2019,10:00:00
Porongos,Por08,20191021_101500.WAV,0,21/10/2019,10:15:00
Porongos,Por08,20191021_103000.WAV,0,21/10/2019,10:30:00
Porongos,Por08,20191021_104500.WAV,0,21/10/2019,10:45:00
Porongos,Por08,20191021_110000.WAV,0,21/10/2019,11:00:00
Porongos,Por08,20191021_111500.WAV,0,21/10/2019,11:15:00
Porongos,Por08,20191021_113000.WAV,1,21/10/2019,11:30:00
Porongos,Por08,20191021_114500.WAV,0,21/10/2019,11:45:00
Porongos,Por08,20191021_120000.WAV,1,21/10/2019,12:00:00
Porongos,Por08,20191021_121500.WAV,0,21/10/2019,12:15:00
Porongos,Por08,20191021_123000.WAV,1,21/10/2019,12:30:00
Porongos,Por08,20191021_124500.WAV,0,21/10/2019,12:45:00
Porongos,Por08,20191021_130000.WAV,1,21/10/2019,13:00:00
Porongos,Por08,20191021_131500.WAV,0,21/10/2019,13:15:00
Porongos,Por08,20191021_133000.WAV,1,21/10/2019,13:30:00
Porongos,Por08,20191021_134500.WAV,0,21/10/2019,13:45:00
Porongos,Por08,20191021_140000.WAV,0,21/10/2019,14:00:00
Porongos,Por08,20191021_141500.WAV,0,21/10/2019,14:15:00
Porongos,Por08,20191021_143000.WAV,0,21/10/2019,14:30:00
Porongos,Por09,20191018_170000.WAV,1,18/10/2019,17:00:00
Porongos,Por09,20191018_171500.WAV,1,18/10/2019,17:15:00
Porongos,Por09,20191018_173000.WAV,1,18/10/2019,17:30:00
Porongos,Por09,20191018_174500.WAV,1,18/10/2019,17:45:00
Porongos,Por09,20191018_180000.WAV,1,18/10/2019,18:00:00
Porongos,Por09,20191018_181500.WAV,1,18/10/2019,18:15:00
Porongos,Por09,20191019_060000.WAV,1,19/10/2019,06:00:00
Porongos,Por09,20191019_061500.WAV,0,19/10/2019,06:15:00
Porongos,Por09,20191019_063000.WAV,0,19/10/2019,06:30:00
Porongos,Por09,20191019_064500.WAV,0,19/10/2019,06:45:00
Porongos,Por09,20191019_070000.WAV,0,19/10/2019,07:00:00
Porongos,Por09,20191019_071500.WAV,0,19/10/2019,07:15:00
Porongos,Por09,20191019_073000.WAV,0,19/10/2019,07:30:00
Porongos,Por09,20191019_074500.WAV,1,19/10/2019,07:45:00
Porongos,Por09,20191019_080000.WAV,1,19/10/2019,08:00:00
Porongos,Por09,20191019_081500.WAV,0,19/10/2019,08:15:00
Porongos,Por09,20191019_083000.WAV,0,19/10/2019,08:30:00
Porongos,Por09,20191019_084500.WAV,0,19/10/2019,08:45:00
Porongos,Por09,20191019_090000.WAV,1,19/10/2019,09:00:00
Porongos,Por09,20191019_091500.WAV,1,19/10/2019,09:15:00
Porongos,Por09,20191019_093000.WAV,0,19/10/2019,09:30:00
Porongos,Por09,20191019_094500.WAV,0,19/10/2019,09:45:00
Porongos,Por09,20191019_100000.WAV,0,19/10/2019,10:00:00
Porongos,Por09,20191019_101500.WAV,0,19/10/2019,10:15:00
Porongos,Por09,20191019_103000.WAV,0,19/10/2019,10:30:00
Porongos,Por09,20191019_104500.WAV,0,19/10/2019,10:45:00
Porongos,Por09,20191019_110000.WAV,0,19/10/2019,11:00:00
Porongos,Por09,20191019_111500.WAV,0,19/10/2019,11:15:00
Porongos,Por09,20191019_113000.WAV,0,19/10/2019,11:30:00
Porongos,Por09,20191019_114500.WAV,1,19/10/2019,11:45:00
Porongos,Por09,20191019_120000.WAV,0,19/10/2019,12:00:00
Porongos,Por09,20191019_121500.WAV,0,19/10/2019,12:15:00
Porongos,Por09,20191019_123000.WAV,0,19/10/2019,12:30:00
Porongos,Por09,20191019_124500.WAV,0,19/10/2019,12:45:00
Porongos,Por09,20191019_130000.WAV,1,19/10/2019,13:00:00
Porongos,Por09,20191019_131500.WAV,1,19/10/2019,13:15:00
Porongos,Por09,20191019_133000.WAV,1,19/10/2019,13:30:00
Porongos,Por09,20191019_134500.WAV,1,19/10/2019,13:45:00
Porongos,Por09,20191019_140000.WAV,0,19/10/2019,14:00:00
Porongos,Por09,20191019_141500.WAV,0,19/10/2019,14:15:00
Porongos,Por09,20191019_143000.WAV,0,19/10/2019,14:30:00
Porongos,Por09,20191019_144500.WAV,1,19/10/2019,14:45:00
Porongos,Por09,20191019_150000.WAV,1,19/10/2019,15:00:00
Porongos,Por09,20191019_151500.WAV,0,19/10/2019,15:15:00
Porongos,Por09,20191019_153000.WAV,0,19/10/2019,15:30:00
Porongos,Por09,20191019_154500.WAV,0,19/10/2019,15:45:00
Porongos,Por09,20191019_160000.WAV,0,19/10/2019,16:00:00
Porongos,Por09,20191019_161500.WAV,0,19/10/2019,16:15:00
Porongos,Por09,20191019_163000.WAV,0,19/10/2019,16:30:00
Porongos,Por09,20191019_164500.WAV,1,19/10/2019,16:45:00
Porongos,Por09,20191019_170000.WAV,0,19/10/2019,17:00:00
Porongos,Por09,20191019_171500.WAV,1,19/10/2019,17:15:00
Porongos,Por09,20191019_173000.WAV,1,19/10/2019,17:30:00
Porongos,Por09,20191019_174500.WAV,1,19/10/2019,17:45:00
Porongos,Por09,20191019_180000.WAV,1,19/10/2019,18:00:00
Porongos,Por09,20191019_181500.WAV,0,19/10/2019,18:15:00
Porongos,Por09,20191020_060000.WAV,1,20/10/2019,06:00:00
Porongos,Por09,20191020_061500.WAV,1,20/10/2019,06:15:00
Porongos,Por09,20191020_063000.WAV,0,20/10/2019,06:30:00
Porongos,Por09,20191020_064500.WAV,0,20/10/2019,06:45:00
Porongos,Por09,20191020_070000.WAV,0,20/10/2019,07:00:00
Porongos,Por09,20191020_071500.WAV,0,20/10/2019,07:15:00
Porongos,Por09,20191020_073000.WAV,0,20/10/2019,07:30:00
Porongos,Por09,20191020_074500.WAV,0,20/10/2019,07:45:00
Porongos,Por09,20191020_080000.WAV,0,20/10/2019,08:00:00
Porongos,Por09,20191020_081500.WAV,1,20/10/2019,08:15:00
Porongos,Por09,20191020_083000.WAV,0,20/10/2019,08:30:00
Porongos,Por09,20191020_084500.WAV,1,20/10/2019,08:45:00
Porongos,Por09,20191020_090000.WAV,0,20/10/2019,09:00:00
Porongos,Por09,20191020_091500.WAV,0,20/10/2019,09:15:00
Porongos,Por09,20191020_093000.WAV,1,20/10/2019,09:30:00
Porongos,Por09,20191020_094500.WAV,0,20/10/2019,09:45:00
Porongos,Por09,20191020_100000.WAV,1,20/10/2019,10:00:00
Porongos,Por09,20191020_101500.WAV,0,20/10/2019,10:15:00
Porongos,Por09,20191020_103000.WAV,0,20/10/2019,10:30:00
Porongos,Por09,20191020_104500.WAV,0,20/10/2019,10:45:00
Porongos,Por09,20191020_110000.WAV,0,20/10/2019,11:00:00
Porongos,Por09,20191020_111500.WAV,0,20/10/2019,11:15:00
Porongos,Por09,20191020_113000.WAV,0,20/10/2019,11:30:00
Porongos,Por09,20191020_114500.WAV,0,20/10/2019,11:45:00
Porongos,Por09,20191020_120000.WAV,0,20/10/2019,12:00:00
Porongos,Por09,20191020_121500.WAV,1,20/10/2019,12:15:00
Porongos,Por09,20191020_123000.WAV,0,20/10/2019,12:30:00
Porongos,Por09,20191020_124500.WAV,0,20/10/2019,12:45:00
Porongos,Por09,20191020_130000.WAV,0,20/10/2019,13:00:00
Porongos,Por09,20191020_131500.WAV,1,20/10/2019,13:15:00
Porongos,Por09,20191020_133000.WAV,0,20/10/2019,13:30:00
Porongos,Por09,20191020_134500.WAV,0,20/10/2019,13:45:00
Porongos,Por09,20191020_140000.WAV,0,20/10/2019,14:00:00
Porongos,Por09,20191020_141500.WAV,1,20/10/2019,14:15:00
Porongos,Por09,20191020_143000.WAV,0,20/10/2019,14:30:00
Porongos,Por09,20191020_144500.WAV,1,20/10/2019,14:45:00
Porongos,Por09,20191020_150000.WAV,0,20/10/2019,15:00:00
Porongos,Por09,20191020_151500.WAV,0,20/10/2019,15:15:00
Porongos,Por09,20191020_153000.WAV,0,20/10/2019,15:30:00
Porongos,Por09,20191020_154500.WAV,0,20/10/2019,15:45:00
Porongos,Por09,20191020_160000.WAV,1,20/10/2019,16:00:00
Porongos,Por09,20191020_161500.WAV,0,20/10/2019,16:15:00
Porongos,Por09,20191020_163000.WAV,1,20/10/2019,16:30:00
Porongos,Por09,20191020_164500.WAV,1,20/10/2019,16:45:00
Porongos,Por09,20191020_170000.WAV,0,20/10/2019,17:00:00
Porongos,Por09,20191020_171500.WAV,0,20/10/2019,17:15:00
Porongos,Por09,20191020_173000.WAV,0,20/10/2019,17:30:00
Porongos,Por09,20191020_174500.WAV,0,20/10/2019,17:45:00
Porongos,Por09,20191020_180000.WAV,0,20/10/2019,18:00:00
Porongos,Por09,20191020_181500.WAV,1,20/10/2019,18:15:00
Porongos,Por09,20191021_060000.WAV,0,21/10/2019,06:00:00
Porongos,Por09,20191021_061500.WAV,1,21/10/2019,06:15:00
Porongos,Por09,20191021_063000.WAV,1,21/10/2019,06:30:00
Porongos,Por09,20191021_064500.WAV,1,21/10/2019,06:45:00
Porongos,Por09,20191021_070000.WAV,0,21/10/2019,07:00:00
Porongos,Por09,20191021_071500.WAV,0,21/10/2019,07:15:00
Porongos,Por09,20191021_073000.WAV,0,21/10/2019,07:30:00
Porongos,Por09,20191021_074500.WAV,0,21/10/2019,07:45:00
Porongos,Por09,20191021_080000.WAV,1,21/10/2019,08:00:00
Porongos,Por09,20191021_081500.WAV,0,21/10/2019,08:15:00
Porongos,Por09,20191021_083000.WAV,1,21/10/2019,08:30:00
Porongos,Por09,20191021_084500.WAV,1,21/10/2019,08:45:00
Porongos,Por09,20191021_090000.WAV,0,21/10/2019,09:00:00
Porongos,Por09,20191021_091500.WAV,0,21/10/2019,09:15:00
Porongos,Por09,20191021_093000.WAV,0,21/10/2019,09:30:00
Porongos,Por09,20191021_094500.WAV,0,21/10/2019,09:45:00
Porongos,Por09,20191021_100000.WAV,1,21/10/2019,10:00:00
Porongos,Por09,20191021_101500.WAV,1,21/10/2019,10:15:00
Porongos,Por09,20191021_103000.WAV,0,21/10/2019,10:30:00
Porongos,Por09,20191021_104500.WAV,0,21/10/2019,10:45:00
Porongos,Por09,20191021_110000.WAV,1,21/10/2019,11:00:00
Porongos,Por09,20191021_111500.WAV,1,21/10/2019,11:15:00
Porongos,Por09,20191021_113000.WAV,1,21/10/2019,11:30:00
Porongos,Por09,20191021_114500.WAV,0,21/10/2019,11:45:00
Porongos,Por09,20191021_120000.WAV,1,21/10/2019,12:00:00
Porongos,Por09,20191021_121500.WAV,1,21/10/2019,12:15:00
Porongos,Por09,20191021_123000.WAV,1,21/10/2019,12:30:00
Porongos,Por09,20191021_124500.WAV,0,21/10/2019,12:45:00
Porongos,Por09,20191021_130000.WAV,0,21/10/2019,13:00:00
Porongos,Por09,20191021_131500.WAV,0,21/10/2019,13:15:00
Porongos,Por09,20191021_133000.WAV,0,21/10/2019,13:30:00
Porongos,Por09,20191021_134500.WAV,0,21/10/2019,13:45:00
Porongos,Por09,20191021_140000.WAV,0,21/10/2019,14:00:00
Porongos,Por09,20191021_141500.WAV,1,21/10/2019,14:15:00
Porongos,Por09,20191021_143000.WAV,0,21/10/2019,14:30:00
Porongos,Por09,20191021_144500.WAV,0,21/10/2019,14:45:00
Porongos,Por09,20191021_150000.WAV,0,21/10/2019,15:00:00
Porongos,Por09,20191021_151500.WAV,0,21/10/2019,15:15:00
Porongos,Por10,20191018_161500.WAV,0,18/10/2019,16:15:00
Porongos,Por10,20191018_163000.WAV,0,18/10/2019,16:30:00
Porongos,Por10,20191018_164500.WAV,0,18/10/2019,16:45:00
Porongos,Por10,20191018_170000.WAV,0,18/10/2019,17:00:00
Porongos,Por10,20191018_171500.WAV,0,18/10/2019,17:15:00
Porongos,Por10,20191018_173000.WAV,0,18/10/2019,17:30:00
Porongos,Por10,20191018_174500.WAV,0,18/10/2019,17:45:00
Porongos,Por10,20191018_180000.WAV,0,18/10/2019,18:00:00
Porongos,Por10,20191018_181500.WAV,0,18/10/2019,18:15:00
Porongos,Por10,20191019_060000.WAV,0,19/10/2019,06:00:00
Porongos,Por10,20191019_061500.WAV,0,19/10/2019,06:15:00
Porongos,Por10,20191019_063000.WAV,1,19/10/2019,06:30:00
Porongos,Por10,20191019_064500.WAV,1,19/10/2019,06:45:00
Porongos,Por10,20191019_070000.WAV,0,19/10/2019,07:00:00
Porongos,Por10,20191019_071500.WAV,0,19/10/2019,07:15:00
Porongos,Por10,20191019_073000.WAV,0,19/10/2019,07:30:00
Porongos,Por10,20191019_074500.WAV,1,19/10/2019,07:45:00
Porongos,Por10,20191019_080000.WAV,0,19/10/2019,08:00:00
Porongos,Por10,20191019_081500.WAV,0,19/10/2019,08:15:00
Porongos,Por10,20191019_083000.WAV,0,19/10/2019,08:30:00
Porongos,Por10,20191019_084500.WAV,0,19/10/2019,08:45:00
Porongos,Por10,20191019_090000.WAV,0,19/10/2019,09:00:00
Porongos,Por10,20191019_091500.WAV,0,19/10/2019,09:15:00
Porongos,Por10,20191019_093000.WAV,0,19/10/2019,09:30:00
Porongos,Por10,20191019_094500.WAV,0,19/10/2019,09:45:00
Porongos,Por10,20191019_100000.WAV,0,19/10/2019,10:00:00
Porongos,Por10,20191019_101500.WAV,1,19/10/2019,10:15:00
Porongos,Por10,20191019_103000.WAV,0,19/10/2019,10:30:00
Porongos,Por10,20191019_104500.WAV,0,19/10/2019,10:45:00
Porongos,Por10,20191019_110000.WAV,0,19/10/2019,11:00:00
Porongos,Por10,20191019_111500.WAV,0,19/10/2019,11:15:00
Porongos,Por10,20191019_113000.WAV,0,19/10/2019,11:30:00
Porongos,Por10,20191019_114500.WAV,0,19/10/2019,11:45:00
Porongos,Por10,20191019_120000.WAV,0,19/10/2019,12:00:00
Porongos,Por10,20191019_121500.WAV,0,19/10/2019,12:15:00
Porongos,Por10,20191019_123000.WAV,0,19/10/2019,12:30:00
Porongos,Por10,20191019_124500.WAV,0,19/10/2019,12:45:00
Porongos,Por10,20191019_130000.WAV,1,19/10/2019,13:00:00
Porongos,Por10,20191019_131500.WAV,0,19/10/2019,13:15:00
Porongos,Por10,20191019_133000.WAV,0,19/10/2019,13:30:00
Porongos,Por10,20191019_134500.WAV,0,19/10/2019,13:45:00
Porongos,Por10,20191019_140000.WAV,0,19/10/2019,14:00:00
Porongos,Por10,20191019_141500.WAV,0,19/10/2019,14:15:00
Porongos,Por10,20191019_143000.WAV,0,19/10/2019,14:30:00
Porongos,Por10,20191019_144500.WAV,1,19/10/2019,14:45:00
Porongos,Por10,20191019_150000.WAV,0,19/10/2019,15:00:00
